document_id,source_relative_path,derived_relative_path,source_sha256,corpus,domain,genre,genre_from_filename,prompt_id,major_type,entry_year,grade,timed_status,header_raw,metadata_status,metadata_source,raw_usable,lemma_usable,tagged_usable
WARG2334,WECCL20/RAW/WARG2334.txt,WECCL20/RAW/WARG2334.txt,75666f34f070f4a6b27ffbd36784d733bf643db3ec23d38bee9e119903f7b33e,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2006,2,timed,<STU1><ARG05><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2335,WECCL20/RAW/WARG2335.txt,WECCL20/RAW/WARG2335.txt,1e337c7ec063a903827cb353a55e276b5af19e5a20b6c15e6aeeedb86383c76f,weccl_2_0,l2_writing,argumentative,argumentative,ARG07,english_major,2006,2,timed,<STU1><ARG07><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2336,WECCL20/RAW/WARG2336.txt,WECCL20/RAW/WARG2336.txt,5265482c8f9b18338b47db732af5d8dd87b4a5c2b350d229226ce6e2ca75d73a,weccl_2_0,l2_writing,argumentative,argumentative,ARG07,english_major,2006,2,timed,<STU1><ARG07><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2337,WECCL20/RAW/WARG2337.txt,WECCL20/RAW/WARG2337.txt,b0486ff3992ebdcb56f45b766a2d58ef7f8c4ec2de37fa867c1954601b22bc3c,weccl_2_0,l2_writing,argumentative,argumentative,ARG24,english_major,2006,2,timed,<STU1><ARG24><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2338,WECCL20/RAW/WARG2338.txt,WECCL20/RAW/WARG2338.txt,905adb315046e2d23ff7c897b6dd0451d046908acf41372cf7a6d5570dbf8d69,weccl_2_0,l2_writing,argumentative,argumentative,ARG07,english_major,2006,2,timed,<STU1><ARG07><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2339,WECCL20/RAW/WARG2339.txt,WECCL20/RAW/WARG2339.txt,2e20b08564e508c5513b16789c7adefc4cf556f172f84d6028ca1accb50f8d68,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2006,2,timed,<STU1><ARG05><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2340,WECCL20/RAW/WARG2340.txt,WECCL20/RAW/WARG2340.txt,1ba741bea41d923944a201d16d7d1b2397073d7f58876a5ed2681da8a0cc5d67,weccl_2_0,l2_writing,argumentative,argumentative,ARG03,english_major,2006,2,timed,<STU1><ARG03><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2341,WECCL20/RAW/WARG2341.txt,WECCL20/RAW/WARG2341.txt,dbe93c0ae8f231d17156cd16ee76fcedd47c5725094c817626ec34cc9671fa0b,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2342,WECCL20/RAW/WARG2342.txt,WECCL20/RAW/WARG2342.txt,be3758343fdd8afa1d278ee4a9413fdff13a246ae36e91c88f1a3ba3e42ed2a1,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2343,WECCL20/RAW/WARG2343.txt,WECCL20/RAW/WARG2343.txt,7f91f7631756544c286dc3d920ddd3db2048e9f68a0f7fdc7a126504263c8c0a,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2344,WECCL20/RAW/WARG2344.txt,WECCL20/RAW/WARG2344.txt,1b1222cb305d22cca52979cd6cd90e92ec0ff7d89fe6a1e4d73c2fb6b0d3b139,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2345,WECCL20/RAW/WARG2345.txt,WECCL20/RAW/WARG2345.txt,f40a2475a4963f6d5b549559a8500bf46e3330efe93a8d08537319e3227d9d64,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2346,WECCL20/RAW/WARG2346.txt,WECCL20/RAW/WARG2346.txt,0df8ec3d909889c3b5790d7f84c176538f237360c7e529eac4fc6438fabd40b3,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2347,WECCL20/RAW/WARG2347.txt,WECCL20/RAW/WARG2347.txt,974bef8554e57ff79144e6193c5df3364c62230beecdd9b6f0e1d5f2caa9c00b,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2348,WECCL20/RAW/WARG2348.txt,WECCL20/RAW/WARG2348.txt,e20a55a096cc21f5928bfbe19d58bb1f7ab212e287d5c674dd364ded972a6c15,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2349,WECCL20/RAW/WARG2349.txt,WECCL20/RAW/WARG2349.txt,5700e45b60fd51e9323310767a1a1b875c92f432a6086ae699e92904cc3f741d,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2350,WECCL20/RAW/WARG2350.txt,WECCL20/RAW/WARG2350.txt,4d8d1b9db43a6968ce83e27a3531d5c87251ff174e435d3fcb67129f9bd18334,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2351,WECCL20/RAW/WARG2351.txt,WECCL20/RAW/WARG2351.txt,e11fbdfb5df48ecf9080ec2304e99f067d5966929fb95c4949c80783aa628b36,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2352,WECCL20/RAW/WARG2352.txt,WECCL20/RAW/WARG2352.txt,29156ed899a510bd003171909b5f6120bc09531d83635e07aff8d7292b26f692,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2353,WECCL20/RAW/WARG2353.txt,WECCL20/RAW/WARG2353.txt,f3766abe903e702b7875f1f7e01459e92fde8753d9420becbf197dd0a1dd2961,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2354,WECCL20/RAW/WARG2354.txt,WECCL20/RAW/WARG2354.txt,373b3611d91a2ccced9fb2e79c421a879b043b806a841ecab9783d41c1597c97,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2355,WECCL20/RAW/WARG2355.txt,WECCL20/RAW/WARG2355.txt,20b4f73a2aeb50bf70a58e9f925e08a9380844204aee920c5dde16cd52d431eb,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2356,WECCL20/RAW/WARG2356.txt,WECCL20/RAW/WARG2356.txt,9ca905b17622c0cd84fd8eb692c58a67980ea5c58e557ed95c3775eed49819ef,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2357,WECCL20/RAW/WARG2357.txt,WECCL20/RAW/WARG2357.txt,64f1adf4a6fcd3e4ded9877e5ad9f37f53588c42ac640034452e2dd83414c31c,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2358,WECCL20/RAW/WARG2358.txt,WECCL20/RAW/WARG2358.txt,c88913a55cb30af04d433dc4f471a8920fa6ba9f98650c1c5d133d1a2505b53d,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2359,WECCL20/RAW/WARG2359.txt,WECCL20/RAW/WARG2359.txt,26503b8ed7c0acfe5a61196cec52bc5a1e2b7f6c27428c0dc81398ac9fbec383,weccl_2_0,l2_writing,argumentative,argumentative,ARG17,non_english_major,2006,1,timed,<STU2><ARG17><YEAR06><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2360,WECCL20/RAW/WARG2360.txt,WECCL20/RAW/WARG2360.txt,fe4297243887fb0c97440677b72a557d66d01d6108fb9915ef892ea53859ea93,weccl_2_0,l2_writing,argumentative,argumentative,ARG14,english_major,2007,1,untimed,<STU1><ARG14><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2361,WECCL20/RAW/WARG2361.txt,WECCL20/RAW/WARG2361.txt,c3dd164c1ac36ad8bb8a9ff46830b02bd130a195c0a7ccd00d3b0edddbddfcd6,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2007,1,untimed,<STU1><ARG05><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2362,WECCL20/RAW/WARG2362.txt,WECCL20/RAW/WARG2362.txt,624cdc8deb21b9b981682e2098d7808ac4061ab4cb8375c44d7ec4f5deea2e74,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2007,1,untimed,<STU1><ARG21><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2363,WECCL20/RAW/WARG2363.txt,WECCL20/RAW/WARG2363.txt,b5c9c2032d648fcd41f88ee12304e199da34c79aebe6e246476e2905521b16dc,weccl_2_0,l2_writing,argumentative,argumentative,ARG08,english_major,2007,1,untimed,<STU1><ARG08><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2364,WECCL20/RAW/WARG2364.txt,WECCL20/RAW/WARG2364.txt,4131b546477ccfc7d90a3ff2a196b113425895cf4fb61a31ba77c96aa646d4f5,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2365,WECCL20/RAW/WARG2365.txt,WECCL20/RAW/WARG2365.txt,422c54d865ae0f0cc92760406d9765d9fbc2863d38477bcc0c76100f977a4432,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2366,WECCL20/RAW/WARG2366.txt,WECCL20/RAW/WARG2366.txt,918a8897b4103dc351348e7d1e53d2dce64720a4a5a6d6c83309370a2720bad0,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2367,WECCL20/RAW/WARG2367.txt,WECCL20/RAW/WARG2367.txt,b4e11a67461e0469f7d6c22819e4d8d87ba8c86b0845c886299189640a73eb9a,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,timed,<STU2><ARG02><YEAR07><GRADE1><TIMED>,parsed,raw,yes,yes,yes
WARG2368,WECCL20/RAW/WARG2368.txt,WECCL20/RAW/WARG2368.txt,cc5957073158b4d149975a10646c02d730fc5a028b6f483aa5067f8771ecf16e,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2369,WECCL20/RAW/WARG2369.txt,WECCL20/RAW/WARG2369.txt,c5411d3fc6ed317368f8bf3f6c3d2774093917e70c0036f634cdbefb1c29e12c,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2370,WECCL20/RAW/WARG2370.txt,WECCL20/RAW/WARG2370.txt,5acd2a095f22d9e12e63419571af5aecc6a95a727cd7fa666c8b142a455c6207,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2371,WECCL20/RAW/WARG2371.txt,WECCL20/RAW/WARG2371.txt,6e2aad918d01474388581d6ddce6f0babf52dd9107c4769ae2c75beac0c4003c,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2372,WECCL20/RAW/WARG2372.txt,WECCL20/RAW/WARG2372.txt,f10c9c24874728135d0621991b76f19d1ccef2e0e9c5f2d0f9940c3874428413,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2373,WECCL20/RAW/WARG2373.txt,WECCL20/RAW/WARG2373.txt,3399c045ff1af722d6125f303213f158b4d914a130b98d1c05b19ced0e6d5702,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2007,1,untimed,<STU2><ARG02><YEAR07><GRADE1><UNTIMED>,parsed,raw,yes,yes,yes
WARG2374,WECCL20/RAW/WARG2374.txt,WECCL20/RAW/WARG2374.txt,fc24cc4fb8dc5bb93f06ce0954003cf90b645025ead24505dd75c3276150e2e8,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2375,WECCL20/RAW/WARG2375.txt,WECCL20/RAW/WARG2375.txt,e6acac4debb137ef45160cbf2f90286560d463d228528b5e55450f58935813a9,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,non_english_major,2006,2,untimed,<STU2><ARG01><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2376,WECCL20/RAW/WARG2376.txt,WECCL20/RAW/WARG2376.txt,c7bcc8ae077c63564cc1b3b9720244ca744acfe2b485f009e3546c6ca50d23ed,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2377,WECCL20/RAW/WARG2377.txt,WECCL20/RAW/WARG2377.txt,40ab26e7616611c3e6679cd94aaac8ef47c258e27478364603aae74f1ff7ad95,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2378,WECCL20/RAW/WARG2378.txt,WECCL20/RAW/WARG2378.txt,4d8aa2a3e6da297ee0e00cf72c1facb43c04ccfb1ad1e52de6e2c10337592c83,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,untimed,<STU2><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2379,WECCL20/RAW/WARG2379.txt,WECCL20/RAW/WARG2379.txt,8bb5ea52b5b9390c9bdb8706d3ad46a8e108e6f7e1c330e6f0fa7c50cf8360a1,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,timed,<STU2><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2380,WECCL20/RAW/WARG2380.txt,WECCL20/RAW/WARG2380.txt,e1943ac4781d60d062cf8c0b0ecf8ca0468d7d3a94adfc3611b7485480eb84d0,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,non_english_major,2006,2,timed,<STU2><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2381,WECCL20/RAW/WARG2381.txt,WECCL20/RAW/WARG2381.txt,7ae5647b0d4bb2d61225bfd0e7f1794b0d36c96505991b0ddda0654bebfabf98,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,3,timed,<STU1><ARG01><YEAR05><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG2382,WECCL20/RAW/WARG2382.txt,WECCL20/RAW/WARG2382.txt,97abfabf19be60016ea131a07e798abf8c713cec93d655e0bbba2d2e3519eaeb,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2005,3,timed,<STU1><ARG01><YEAR05><GRADE3><TIMED>,parsed,raw,yes,yes,yes
WARG2383,WECCL20/RAW/WARG2383.txt,WECCL20/RAW/WARG2383.txt,635ab10ff5f1371cf169b474dd76e874e0f995be7a097d867d86caaa871fe8eb,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2384,WECCL20/RAW/WARG2384.txt,WECCL20/RAW/WARG2384.txt,c992803038e4b13bbf8264b7452624b42b104d224af3a67075bb0a78987647a6,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2385,WECCL20/RAW/WARG2385.txt,WECCL20/RAW/WARG2385.txt,1fd2aa1f3a7e2e99263daa8e48dfb3b5ec63815356a7ca51b87ec66469d90250,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2386,WECCL20/RAW/WARG2386.txt,WECCL20/RAW/WARG2386.txt,100b9982ab70f21652f5860304fa516a09d5c95d36f55fc863e8a4f71c3b2cf6,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2387,WECCL20/RAW/WARG2387.txt,WECCL20/RAW/WARG2387.txt,a0baaa29d79631c0d3b3907dc8b7107125757e0cf330f948d10f05dce5082375,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2388,WECCL20/RAW/WARG2388.txt,WECCL20/RAW/WARG2388.txt,da13c51a2c0462bbaa70d147c30d496d18858c065ee20afb36692f6f7f6276ac,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2389,WECCL20/RAW/WARG2389.txt,WECCL20/RAW/WARG2389.txt,5f658fbbdf739ed36887d788eb951ce2d8598c767d6b378d60590d94c6409d11,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2390,WECCL20/RAW/WARG2390.txt,WECCL20/RAW/WARG2390.txt,805bf84c72daa15f089a5fd211721ffd5c5692ebda1f06c63cfaae322c5341cd,weccl_2_0,l2_writing,argumentative,argumentative,ARG01,english_major,2006,2,timed,<STU1><ARG01><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2391,WECCL20/RAW/WARG2391.txt,WECCL20/RAW/WARG2391.txt,a7a06dd779a2254e0bcc814499fae19a2edc7cb95b1209481260b136dbebe7f4,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2392,WECCL20/RAW/WARG2392.txt,WECCL20/RAW/WARG2392.txt,e99b86ee5a537c52a8d75c89a5987427c8bd7d6902dc210a437cf15a22669a67,weccl_2_0,l2_writing,argumentative,argumentative,ARG06,english_major,2006,2,untimed,<STU1><ARG06><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2393,WECCL20/RAW/WARG2393.txt,WECCL20/RAW/WARG2393.txt,a0c6978499cc04ba86b163485e8d98b92f3754eacead8dc96bb8d9d6f108617c,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2394,WECCL20/RAW/WARG2394.txt,WECCL20/RAW/WARG2394.txt,a95cb1c51ef7325f3231b90bb27cdb1140fa6219e88b6dbf691a09be8743905e,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2395,WECCL20/RAW/WARG2395.txt,WECCL20/RAW/WARG2395.txt,807da1e0f0c32e2be2af686ac1a1d0bfed12edd916bd9ce980cf6e04030658d3,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2396,WECCL20/RAW/WARG2396.txt,WECCL20/RAW/WARG2396.txt,3744bd964e1eef75fb41fbbd886e15c846e825976adc441e5730d69b1ffae5ec,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,2,timed,<STU1><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2397,WECCL20/RAW/WARG2397.txt,WECCL20/RAW/WARG2397.txt,1a2b55babff7d4be13557d1522dfe0560b4118e56fafd805ea60d356f285654b,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,2,timed,<STU1><ARG02><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2398,WECCL20/RAW/WARG2398.txt,WECCL20/RAW/WARG2398.txt,1c833bd020d3bdd8735fded0fd588b9093cd6abdcc588d2eac0b3fff8cd705b0,weccl_2_0,l2_writing,argumentative,argumentative,ARG25,english_major,2006,2,timed,<STU1><ARG25><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2399,WECCL20/RAW/WARG2399.txt,WECCL20/RAW/WARG2399.txt,c9feeb5cbb312eec8bdbc401a203fe1ab476651f5589f8d21d56fbc7a1107591,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2006,2,timed,<STU1><ARG05><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2400,WECCL20/RAW/WARG2400.txt,WECCL20/RAW/WARG2400.txt,028b5217bac633df479301977cde6c4db21a2ad88384633a2dbfd14f4ee66f77,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2006,2,timed,<STU1><ARG21><YEAR06><GRADE2><TIMED>,parsed,raw,yes,yes,yes
WARG2401,WECCL20/RAW/WARG2401.txt,WECCL20/RAW/WARG2401.txt,6ca6fd3527fad85e89924b43bc4cb239fa21e96deedcb696d196ba1f85a05dfe,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2006,2,untimed,<STU1><ARG05><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2402,WECCL20/RAW/WARG2402.txt,WECCL20/RAW/WARG2402.txt,803aeb720ec2fc893a7ddcb271630f4a1866ed5a33f34b68d33c74ba8a7e7c45,weccl_2_0,l2_writing,argumentative,argumentative,ARG03,english_major,2006,2,untimed,<STU1><ARG03><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2403,WECCL20/RAW/WARG2403.txt,WECCL20/RAW/WARG2403.txt,c183ed778f8d803fb1090261ddfc387482949b130f310fa36ee187be9f6f7b10,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2005,3,untimed,<STU1><ARG12><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG2404,WECCL20/RAW/WARG2404.txt,WECCL20/RAW/WARG2404.txt,77c753689b08ca20d565af58563825872a5f0ed3c6ca1e4c549f365805f7497f,weccl_2_0,l2_writing,argumentative,argumentative,ARG11,english_major,2005,3,untimed,<STU1><ARG11><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG2405,WECCL20/RAW/WARG2405.txt,WECCL20/RAW/WARG2405.txt,d4ba8d9cb24205306e2e0dc133767dc79c2eb904d319ecb022bd8afad69876f5,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2005,3,untimed,<STU1><ARG05><YEAR05><GRADE3><UNTIMED>,parsed,raw,yes,yes,yes
WARG2406,WECCL20/RAW/WARG2406.txt,WECCL20/RAW/WARG2406.txt,65dceeec0c1e6b5b390dfbab6e14fb93156e3f7f5034766561ea84740e9de717,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2005,2,untimed,<STU1><ARG21><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2407,WECCL20/RAW/WARG2407.txt,WECCL20/RAW/WARG2407.txt,761355efa8fffa85597d16cb4ceec19531ddec6060ae5b857411cada9e7da486,weccl_2_0,l2_writing,argumentative,argumentative,ARG05,english_major,2005,2,untimed,<STU1><ARG05><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2408,WECCL20/RAW/WARG2408.txt,WECCL20/RAW/WARG2408.txt,753ca18599034fd6f0aa5a3237863a6edaedc0e1abb8611fa88be18a06d7da8c,weccl_2_0,l2_writing,argumentative,argumentative,ARG23,english_major,2005,2,untimed,<STU1><ARG23><YEAR05><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2409,WECCL20/RAW/WARG2409.txt,WECCL20/RAW/WARG2409.txt,4749934cfbf7e8e2e68c780e8e40e90c563e9da21349b51386e5f45248298b6c,weccl_2_0,l2_writing,argumentative,argumentative,ARG21,english_major,2006,2,untimed,<STU1><ARG21><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2410,WECCL20/RAW/WARG2410.txt,WECCL20/RAW/WARG2410.txt,5f4d9ce8dd133f3207f843aca9f06ff0565fee97d1c59b005d79126af9001333,weccl_2_0,l2_writing,argumentative,argumentative,ARG12,english_major,2006,2,untimed,<STU1><ARG12><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2411,WECCL20/RAW/WARG2411.txt,WECCL20/RAW/WARG2411.txt,81ef8c399153b830e95cdcfcadc91c83898b5513e9fff26b6e02e1ff1c4db837,weccl_2_0,l2_writing,argumentative,argumentative,ARG02,english_major,2006,2,untimed,<STU1><ARG02><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
WARG2412,WECCL20/RAW/WARG2412.txt,WECCL20/RAW/WARG2412.txt,00159b10f311879435f15e1dbc72f1b2dbc076ebe60caef90cdd3b59adb6ad35,weccl_2_0,l2_writing,argumentative,argumentative,ARG08,english_major,2006,2,untimed,<STU1><ARG08><YEAR06><GRADE2><UNTIMED>,parsed,raw,yes,yes,yes
