transcript_id,source_relative_path,source_sha256,exam,task_folder,task_no,year_folder,year_tag,group_folder,grade,rank,role_in_task3,header_raw,metadata_status
03-160-25B,SECCL20/TEXTS/TASK1/2003/03-160/03-160-25B.txt,aae8124d62b192c6dc99bbe251d5eb13768b51ec2a1a61c36ac1ba76b540b724,TEM4,TASK1,1,2003,2003,03-160,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP160><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-160-26B,SECCL20/TEXTS/TASK1/2003/03-160/03-160-26B.txt,5a36be98962734a7a7f0062b0b0d063d42c2668a1fb027ed204a617d33c2cbbc,TEM4,TASK1,1,2003,2003,03-160,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP160><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-160-28A,SECCL20/TEXTS/TASK1/2003/03-160/03-160-28A.txt,fbf54b8a307aff45a1809d97437722150d35fa77670259ec906c73eec6bb6c6b,TEM4,TASK1,1,2003,2003,03-160,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP160><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-160-29A,SECCL20/TEXTS/TASK1/2003/03-160/03-160-29A.txt,5ee44729ee8ba009186d458e77b8471c0fea473c67b110bc7feeeccb12da7a58,TEM4,TASK1,1,2003,2003,03-160,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP160><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-01A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-01A.txt,a0926cdd64a56103c1427da3e04722548245677bde672acd0e5b919ed766c224,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-02A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-02A.txt,621457b4228b54d54cd7e1d6d6cc2bc216ef356b4243dd6b07abcd1f48fc5aca,TEM4,TASK1,1,2003,2003,03-162,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-162-03A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-03A.txt,182d90282e5f79e04cf4d556b759215c819b00fae96d95abd1eb3587228e790a,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-04B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-04B.txt,b92c72996def77d2cce41f50a9411f9f3d0bdab3a5baf57a9e352fda16840665,TEM4,TASK1,1,2003,2003,03-162,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-162-05B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-05B.txt,29bdf6bcf50cabfbf044001e7b563321f889ceae92bfba277f76e6b2b7c46983,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-06B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-06B.txt,42f0268b7247706d75383fc7f79eba732461625aba34db46c0f5820906f01844,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=2>",parsed
03-162-07A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-07A.txt,d79aa17c7736c0a0edd879c0e293f2c45f3d53980be903a3c082d5ba8027d45a,TEM4,TASK1,1,2003,2003,03-162,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-162-08A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-08A.txt,8ca30019acf0e813ec19f664e51b355495f1fe365f854e63787467c2c25d502a,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-09A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-09A.txt,de70a762fe75eb3ccbe335488fd88b3fd89335cf41a9d648b17c99fb5d1095ae,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
03-162-10B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-10B.txt,1853919ff393c0278ea2116579e27c211be27231ffb0cf83b4d5ac23a140660b,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-11B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-11B.txt,e0d91dd7f6bbc86db201ec853d4aa6466c0a8b9728789d03266788d3d4d57f5d,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-12A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-12A.txt,26091124f5ff3b947c325112b28cca75d82208d37cc97787b3199f80de9da739,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-162-13B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-13B.txt,bb83fe5f37494095b3f02ab5cb0f2cb31293f62aa45716213e97f6aca7a0ec35,TEM4,TASK1,1,2003,2003,03-162,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-162-14B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-14B.txt,83cae0209dd2b9cb75867674ea998f7f7a85ae78e5d1cf3e963fbbcaabb77725,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-15B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-15B.txt,eccdeceb854f614e0db20f8e6f8ddc358a279096a15c478c36a681e7cc0d2a85,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-16A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-16A.txt,92e1716f60cc895e4ee3745827a9c3b43e3fb3617643dad0debc68bb1a779b65,TEM4,TASK1,1,2003,2003,03-162,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-162-17B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-17B.txt,2ce1cd00fb3567db8baf9b7a4e0f720459eca5f2f9b25394960f5f43b0c1fb9d,TEM4,TASK1,1,2003,2003,03-162,2,4,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=4>",parsed
03-162-18B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-18B.txt,718e6cddf2bd3f27354490456e82401368ed1d1eb4ef8fb6d6ede27dd0d33b80,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-19B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-19B.txt,1c9b786ac708fb1f652f59df79bd052743d083daae4256329bade0c79629927e,TEM4,TASK1,1,2003,2003,03-162,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=?, F><RANK=1>",parsed
03-162-20A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-20A.txt,b163d03bebf6b778f418a5dd902a21cd5a4a3ec75ad95e420aadb88ed6ff5623,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-21B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-21B.txt,707bf0ec9e6dc57e8ee5c16fc8cbad0e81eb58c0340cf7438f09290cb35edf6d,TEM4,TASK1,1,2003,2003,03-162,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-162-22A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-22A.txt,29b5b55a4a51c3d0ea91f5515ebb99231709bf3631bb9788cc58a9d53a129049,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-23A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-23A.txt,63df5586b8890157011400f1bda8f4cc84a4c5a574bc4a7d4a6995df95a9b430,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-24A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-24A.txt,ca1bc12f884d6a4a99b8412a6590f027b794dce8f358aa137fbc45307d2f6b37,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
03-162-25B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-25B.txt,9d41674a7c2f3b3a59ae2d0518692f5a41e8e6be2a508460b05d90fcb336a0c1,TEM4,TASK1,1,2003,2003,03-162,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-162-26A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-26A.txt,d9608aa5b8f3adb5ab13b6191ce7fb0b907d47c77808d057d5375397cb621970,TEM4,TASK1,1,2003,2003,03-162,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
03-162-27B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-27B.txt,70a8931dd2d2f8df7cccb7e70b42ec7b314dab7b09275d0be607d361de1ee28e,TEM4,TASK1,1,2003,2003,03-162,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-162-28A,SECCL20/TEXTS/TASK1/2003/03-162/03-162-28A.txt,6b9b9568074a9b78094ca1a1fbf7fe483c17bb7646d8ab550ccdbe3c225af839,TEM4,TASK1,1,2003,2003,03-162,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-162-30B,SECCL20/TEXTS/TASK1/2003/03-162/03-162-30B.txt,c4ef6c432b183acfb185ad7f0d02caed9c474c8756aa77718ca22bf6a7e29b49,TEM4,TASK1,1,2003,2003,03-162,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP162><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-168-01B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-01B.txt,3f43b0cbf33da8111ffc403c90b8fdb9ed39264add9fa29dc7305a62febfc8aa,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-02A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-02A.txt,f33f6c3e9b39d7cc1f5c94afca5783eafda2cc194642a517e4ebf81c9ff4e230,TEM4,TASK1,1,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-04A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-04A.txt,08e6e143fc573fc43bf92f5638220add4cb23de666c4024a99e4bc576f001750,TEM4,TASK1,1,2003,2003,03-168,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-168-05B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-05B.txt,b836fc463b1f7d7a02c0759040e06acc1200e55cb28329af8d1589bc1cb4254b,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-06A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-06A.txt,eacc56a0dbaeb14e4c91358a05dbb71be51b5fb8a263d14047440041b1351442,TEM4,TASK1,1,2003,2003,03-168,2,4,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=4>",parsed
03-168-07B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-07B.txt,74f79ee8e1b8f9336edc9a849ccb91134ebf79d9f58bd63adb28280687f8288d,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-08B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-08B.txt,f60fb0dd68fb6e25687e5af9284781b1d03fbb06e823eb70bee0192c5a0f527f,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-09B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-09B.txt,afad0293a9c49723de70784579e49a0015a6e53a1b0b3ead9a939a65d4dad993,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=2>",parsed
03-168-10A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-10A.txt,acdbf7ab55dee1d8ea983c86b9125c87fcaa876a503a2ff1553759b68d0f16de,TEM4,TASK1,1,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-11B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-11B.txt,2186470f349596c4fd0f6eebbc6c844188880425917ab3d0555871a6ee35c2ca,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-12A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-12A.txt,b85ccd4d589c165dbf7742bcc3b04e2a6ffaaef34d078de98b032d89825baf90,TEM4,TASK1,1,2003,2003,03-168,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-168-13A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-13A.txt,4df52f079b95105aacd9255881a3aa340ec0df9e51e7b7ad3d744c7965a1ffb0,TEM4,TASK1,1,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-14B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-14B.txt,a68e7df462ecb991e8c6b15d4afd3f2093c3e18da080e5cdb686f7a0e26eba18,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-15B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-15B.txt,b76ac9d2c6057d5c76de1f0956386b03f730fe4f338b62243461faf4c182643d,TEM4,TASK1,1,2003,2003,03-168,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-168-16A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-16A.txt,584de421236728e890df0632c07861374ef278dbfef02151f59c0ff08a52caba,TEM4,TASK1,1,2003,2003,03-168,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-168-17A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-17A.txt,49ddf303c5a8d9e62881d66279c50f60f2898471cac5c57a3454299afd1e8188,TEM4,TASK1,1,2003,2003,03-168,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-168-18A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-18A.txt,99da1ae74a8be4564ba6c659637b0f329bb5ba085d62d35548166af576f1b4a7,TEM4,TASK1,1,2003,2003,03-168,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-168-19B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-19B.txt,ada42b2a8172f4c78754477cf9fc935b1ae813f05cf9f6781f9ef1384647bf17,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-20B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-20B.txt,e60c6e2874fb11a3b9935ebe5e00cde45e38cf6e4981cfcc65ba074273b02b57,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-168-21A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-21A.txt,2093fe5e1818815b34fef1adda261958354319d9bc4382cd2a670799aed8489c,TEM4,TASK1,1,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-22A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-22A.txt,b36ca365922e6eac7dd6c8d90948a4c2deb3876a63ae5503e085388b07054e46,TEM4,TASK1,1,2003,2003,03-168,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-168-23B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-23B.txt,c19b32c913c93c96d0d3048fe5a9c77feac336f17f712dbea6c5a84a2ca1e708,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-24B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-24B.txt,fdbab6fda9322a9d571a4702b3a3095b1046875e1b6e48afcf0be16bc7faba5e,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-25B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-25B.txt,15c387c101f453e1164a20fe138e5fd43944f794b90170e8e45a444fd5b5de83,TEM4,TASK1,1,2003,2003,03-168,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-168-26B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-26B.txt,3df48c55330125d0e59c3c9843affb86381d6ca2bf459387f402f8745a02f7f1,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-27B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-27B.txt,08a0196f11707041232e0f6b5216901d685bf5bc581d2d02956e706df42396f1,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-168-28B,SECCL20/TEXTS/TASK1/2003/03-168/03-168-28B.txt,4b898fcdbe5dd7c5330dc886f7e5bb13163e15fa4bd4eb69fa1e055a4d42bd84,TEM4,TASK1,1,2003,2003,03-168,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
03-168-30A,SECCL20/TEXTS/TASK1/2003/03-168/03-168-30A.txt,7186d24c57d9c33eaaf648b184d3ca4d80902ff01afd97261868c901e6186869,TEM4,TASK1,1,2003,2003,03-168,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP168><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-01B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-01B.txt,0cc8031311a9d07ed1ad9c7cd09d9abedf1dd3945a6e7b1728b28fa60c76c7ef,TEM4,TASK1,1,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-02A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-02A.txt,2ad72281509a115bafbef727f688511e871dcdd2f83ed3a9458ddc9fb0637e7c,TEM4,TASK1,1,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-03B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-03B.txt,a7fbe734c2cc1e6de132b2d202d141102504260754cdbe1e2db7941ad22e0cf9,TEM4,TASK1,1,2003,2003,03-194,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-194-04A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-04A.txt,f9bc4e892f1dc3fc994c13e51e98002970c25ee80cc2913a028948504ed45004,TEM4,TASK1,1,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
03-194-05A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-05A.txt,a49afd9428af7819bf955c29afc755a9e94411826983a3baa2c288b0bc6c28eb,TEM4,TASK1,1,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-06B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-06B.txt,f6ae2cf7546e61b419a404b3f5c0c684b86e4eb004bf2fda77be43561819cb39,TEM4,TASK1,1,2003,2003,03-194,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
03-194-07B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-07B.txt,42e528583615b6e126cd6a0da7b60c65ff971ab714f55d3a0d119d8ae5623634,TEM4,TASK1,1,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-08B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-08B.txt,7673475c3c9f5ddbfd48c5ee3c3986182d5e8ba90f88f2dd9d44fb303f04ea34,TEM4,TASK1,1,2003,2003,03-194,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
03-194-09B,SECCL20/TEXTS/TASK1/2003/03-194/03-194-09B.txt,3dee78ec9071931ec5d88787cecf3c884755a8608b4e4408e5c8a36869d3861c,TEM4,TASK1,1,2003,2003,03-194,2,4,B,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=4>",parsed
03-194-11A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-11A.txt,80a97016d07d58f2f72b40503836978fb4e6a72a7cdb70542b75bfe2d8356d04,TEM4,TASK1,1,2003,2003,03-194,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=2>",parsed
03-194-12A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-12A.txt,067873a3886d37447c06918b9bb392da83929b944931d9afc7b78a0e7b848915,TEM4,TASK1,1,2003,2003,03-194,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
03-194-13A,SECCL20/TEXTS/TASK1/2003/03-194/03-194-13A.txt,83e459b5ae02f063f0a0647bc3066c1ad8004dd8a5030dae94102d857538db2e,TEM4,TASK1,1,2003,2003,03-194,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR03><GROUP194><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
